Fp1,Fp2,C3,C4,Delta,Theta,Alpha,Beta,Gamma
125.578125,128.77734375,126.30078125,127.21875,1543.9256952211308,1740.2626434301549,739.3011375202958,1737.8361819442162,1167.2996219852107
149.38671875,141.48828125,123.2265625,147.421875,4157.956785203508,2964.279716372982,1944.059974734006,2347.358754388788,1015.7839107592915
129.80078125,153.51171875,184.0859375,147.3515625,3351.1719735888855,6154.707731805011,1876.5211368954851,2346.7414243880535,975.1052959892752
152.72265625,134.75390625,128.42578125,162.34765625,20644.641041229617,6410.756597238336,2809.14843199366,1415.8741773762893,1270.213778847134
124.36328125,121.82421875,142.83984375,117.109375,6439.666694071242,1991.4089135427491,1814.0292896867613,1754.1969637812413,2311.8256812214945
137.3125,157.09765625,152.33203125,167.89453125,1820.5061586021839,1431.585140370777,986.1794143257919,1207.1799950636525,1141.5139591033271
142.67578125,126.078125,129.25,128.765625,8073.672528484687,4912.952540071733,1370.3157671130216,1171.7441672922319,914.4189577450942
139.890625,134.49609375,149.7265625,149.49609375,1081.7778660794163,1048.1231465629248,1511.942163353169,1932.783079798829,986.5521917682184
134.7890625,134.953125,141.2734375,137.5,1635.6405660875212,1973.4175589457084,925.9039718197884,2073.3820039808697,793.3951004844298
134.015625,151.8359375,170.58984375,149.75390625,2753.863040065955,2771.2504580178775,1086.1589662098413,1739.567345388802,905.092560944227
158.44140625,129.98828125,107.53125,142.32421875,1691.0877673550071,953.3579373239254,711.3991234432913,1221.2499790044235,874.8691859746488
112.61328125,132.80078125,158.03515625,130.4609375,2020.3871848379424,2334.181353505729,2657.642083693133,1308.2511433337645,792.0724436167368
144.4453125,144.30859375,133.0703125,151.1171875,1173.454115896206,3605.4574442935864,837.6930504838832,2024.5433635624927,858.6116071077076
132.13671875,133.5859375,133.80859375,148.4453125,1599.0952751531436,1449.5480376422508,939.5912393946763,1001.8991095053615,895.1091833060984
166.11328125,126.69140625,155.89453125,146.65234375,3101.8788913293743,1840.1640513197444,1094.0728997153628,2034.1429131031919,1023.4766195941529
109.9453125,155.5625,127.6640625,143.15625,1698.1705051860608,2808.298028562831,2084.2409124839364,1406.676450899764,820.6706851072894
133.56640625,128.78515625,161.34375,141.35546875,1841.6087996960296,1337.0452467269456,1042.8182918184366,1111.1747869599972,905.1094197635731
143.4296875,134.83203125,150.87890625,139.29296875,1826.2601051950628,1540.38677904781,860.3609954647886,1724.909566555436,669.6245927795921
138.20703125,131.625,140.2109375,135.9765625,1557.06798341605,1107.9638374377,1541.969777327045,1405.6619531178176,955.5760264519158
137.29296875,150.49609375,147.640625,163.359375,837.4146745906827,826.3818436864138,591.09836383569,1546.1775357984022,929.0953121083803
138.0859375,137.640625,140.2734375,130.26953125,6471.002022724391,3296.863846229712,1390.972111936752,1892.9178387238242,843.6399516719505
130.90625,135.24609375,134.34375,144.796875,2404.816359039626,2432.823299412587,1863.102544746739,1375.695683915153,753.9868208704024
144.46875,144.05859375,146.328125,145.94921875,2002.223997137819,1541.340445328006,1723.5805396017936,1272.016476235505,789.5136041069961
136.17578125,124.65234375,148.875,134.015625,1727.805456556046,1835.3947801554218,1144.7808173956776,1245.1094864467677,1029.1946847773088
137.11328125,127.26953125,147.18359375,148.37109375,2888.8513400232887,1239.204464005441,1575.4339638325525,1770.5964002477767,1213.6504589379017
135.36328125,134.625,134.8828125,143.828125,2424.503069871362,2563.712451433974,1815.0685936013524,1234.119954289507,903.7633020249434
142.37109375,160.79296875,148.03515625,159.984375,4976.2255760688395,1758.6447742526125,867.8190876957153,1420.948784552696,720.171712696073
139.75390625,144.72265625,134.04296875,134.984375,1989.560904989568,1830.1172874568592,735.9596991180475,1510.2949619291508,909.187007723232
129.0625,120.42578125,150.26171875,144.8203125,3170.9531415064707,2853.4437673399166,1666.5118801130384,1395.57744527407,836.979924993919
134.23828125,133.8046875,152.203125,135.3359375,4670.1876467507645,3150.664474102618,1146.3784891108498,1134.360823833156,784.2289485326869
133.05859375,149.9375,130.48046875,152.015625,5980.109311718063,2047.9260523027242,1473.0054775016536,1657.7201660405885,2277.4688539780186
151.546875,143.00390625,136.8515625,135.2890625,5846.465826904879,14306.48038424467,2580.7250460473356,1588.673854411001,738.6777683545206
127.69921875,136.375,150.34375,146.0234375,3800.6415330130103,2777.6320818758095,1358.444061382323,1348.642243266892,934.2449237920957
118.390625,133.078125,126.03515625,148.26953125,2851.5579115085493,3334.7655805948507,3814.1332694257826,2237.593233731152,570.8841181594106
165.71484375,174.8515625,157.78515625,183.44140625,3760.2204380449025,2611.5814702512534,2965.1326031930257,1473.570504514653,1042.703320423958
132.58203125,108.0390625,147.01953125,115.09765625,2165.7894824885784,2251.9507399033,947.5728831341103,961.7538893252795,840.3774244181506
176.390625,122.609375,160.65234375,127.29296875,4289.369130933643,3657.7041917288248,1031.8331583979523,1287.620411837438,1134.796979426442
168.77734375,148.6953125,126.703125,141.8125,4036.365920125438,2667.1105868546097,2156.2925838412366,1058.638708648714,1121.1297957220393
63.7109375,127.68359375,139.94921875,143.91796875,3168.4587350126876,1848.7284859649644,1234.2934013403612,1885.826918635832,672.6362366462174
136.2890625,137.8046875,156.359375,150.80078125,3183.8275115811603,1515.7799919821477,872.1137948117901,1138.3934566140015,687.6790759305676
134.609375,129.76953125,144.49609375,136.48828125,13510.594800403496,12593.45383354018,2157.973980175938,2052.410695226258,756.7265547468635
142.921875,141.75,140.75,139.625,2995.860443410965,1818.198478116323,1748.5465445324137,1730.5247364790944,740.3619193548969
140.19140625,133.13671875,134.9765625,131.33984375,2648.286614456741,1614.173479836614,1095.9344062802159,2342.4555266787384,818.8205554508273
136.875,132.39453125,153.17578125,160.15234375,2705.30250303251,3091.2921801371363,1919.3603276428726,1453.1402855770684,827.6008933141824
137.23828125,153.375,133.359375,143.0234375,1962.7787978026327,3406.198353470892,2510.259011951212,1762.9914137920491,786.0426189901773
132.75390625,129.07421875,137.98828125,138.02734375,2222.50438450514,1000.7135890870127,2130.99096522547,2434.0744305390413,747.4468455485767
145.7734375,140.3359375,166.02734375,150.4921875,4798.384655465843,3690.595792866975,1919.7385831383176,1331.153091292054,781.3084579144952
130.86328125,136.6484375,127.06640625,150.1640625,4493.214604243388,2569.6571086867652,908.3262037183997,1989.007107927277,1210.7941095687224
144.84375,148.0390625,144.484375,141.19921875,3054.214113543636,3171.880694298431,1488.697863110509,2632.459021856293,902.5115279515246
136.28125,126.94921875,144.27734375,145.703125,2999.1646365166634,3715.3989497832963,2094.554322652621,2273.1241627942154,809.7672424033059
131.84375,138.8203125,131.1484375,144.80078125,4578.618943433008,6533.374285471493,1346.4239957436212,1263.6577099661763,833.2391388392357
128.5859375,130.53125,148.46484375,128.63671875,1764.1078562941027,1454.8790723077043,1117.0863088178178,1772.9382226728342,1192.5610886223947
148.2734375,149.25390625,157.671875,159.95703125,2631.464454134999,1200.5510514537568,1863.8034622055907,1148.6654558690848,830.5146008575413
169.08203125,134.18359375,152.08203125,144.6640625,6256.829461625697,2075.1731172683126,1922.9305760563038,1514.1696540029309,1093.8052069055805
99.0390625,143.578125,125.4296875,147.93359375,2088.224352150374,2032.1894074193804,1319.0638144988256,1273.8915194485965,986.5663016676122
142.90625,126.00390625,140.8515625,136.48828125,2244.3168442485003,3118.0978219724425,1145.3292572916823,994.8460109572535,904.9776950513069
132.2890625,151.921875,141.5,138.12890625,9399.794786840861,8429.091494599736,2864.9735829188294,2780.7685638748076,1013.436417353959
150.390625,129.44921875,153.70703125,157.17578125,5994.855946866709,6298.603686392073,4894.461737371063,2212.3880307376858,1105.0205330291951
128.75390625,130.828125,149.06640625,133.26953125,2035.0273944030555,3085.2937023454233,1244.2920488332193,1589.7760943932747,846.9167472580189
133.06640625,130.95703125,141.48046875,136.8828125,2519.964489680199,2790.104480573041,2100.4687620078957,1210.2345538601612,944.5054155727126
139.62109375,164.2734375,120.25390625,156.2734375,3746.6226080640263,4003.9944727889633,2639.6121961782833,2350.650969466872,761.2163926133453
138.37890625,118.90625,143.77734375,128.49609375,2683.5011855577604,1294.2701084454834,1224.7573523931737,1811.7689805533541,850.268726128163
139.1875,135.8984375,160.0546875,149.7890625,1969.763908583875,871.4019017145239,2043.039659858633,949.4923055550166,875.734410971619
137.1484375,143.0,143.8359375,141.75390625,1995.0499700922205,1764.9168783004009,993.2482068717361,1275.2883519964876,920.0333889185886
141.171875,127.35546875,139.921875,136.13671875,2590.9060296460857,2329.8488975805553,1163.2686392384944,1087.7417305078382,1121.7147515426798
191.92578125,155.7109375,143.29296875,141.01953125,14316.51298386915,7956.600075281997,2910.4518802137577,3307.4545579039723,3055.1987638393725
136.61328125,132.6484375,148.1328125,146.34375,4748.02150114533,1407.2004827210894,1789.1541905978363,2305.6824771066877,1845.2558005145015
129.6171875,141.44921875,145.23046875,136.21875,1927.337478678389,2343.648783671105,2377.1563868872386,3264.6231316574535,2033.1493144808355
121.41015625,145.1796875,149.01171875,151.36328125,290091.9019548796,156023.9179753265,178825.11735916286,281463.01641386707,227494.49868149176
158.890625,147.09375,132.55078125,147.0078125,2310.4398679653555,1649.319509668514,1796.0284165579665,1689.0703726147551,1773.9988695803534
145.41796875,161.56640625,142.109375,162.3984375,4463.018173565671,3074.8146000672114,881.5254599383817,2464.382974962027,2088.928966577054
132.9296875,80.265625,143.27734375,112.328125,2886.19389737559,2991.3283948515823,1346.5018264921387,5879.160448219342,2232.4781950846605
146.9921875,154.375,136.23828125,154.5390625,3662.1412608326336,1823.9108143105595,1280.141402942251,2355.6166050061806,1187.5593689126435
120.05078125,133.58203125,143.8203125,137.921875,2682.003569630138,1833.1845481271962,868.0625416220098,2665.753530605729,1975.901682127132
145.14453125,148.69140625,142.3359375,143.6875,1419.5720766242475,1142.217933930773,1115.3152981621695,3165.2192203638047,1583.650704486455
130.859375,123.140625,152.2578125,138.9453125,8037.067844326157,5971.7907097230145,1539.2388120580513,1715.6676025303886,1473.3420707330988
134.3046875,134.84765625,133.296875,139.28515625,2419.9680523652564,1311.8111575390317,1354.2971545774142,1357.4921226433628,1421.5904061107256
154.625,157.796875,154.8984375,172.68359375,88602.78528484571,104115.46769049796,12241.64137458617,4551.680550996886,2100.8390884839255
166.37109375,152.96875,147.06640625,131.8125,8849.997921867172,3126.7849169208903,2525.166652526837,2054.571076157715,1249.7261793231278
101.296875,121.41796875,140.171875,132.38671875,5235.601691339727,3506.657657832091,1543.098900716297,2029.4146526035777,1535.529818183477
130.85546875,126.0234375,136.05859375,146.56640625,7308.096508305975,1185.0540234053494,1311.6799311733446,3471.6571201082447,1141.93594333795
139.35546875,136.08203125,136.49609375,144.7265625,4653.76756876555,2316.9401348521033,2700.146990683788,2833.8300977545296,1227.3114801415813
131.9609375,138.125,149.55078125,137.359375,6884.33098294378,11304.990735029865,4138.414808671044,3220.923111190946,1771.963307714645
135.14453125,123.83984375,152.01171875,148.17578125,8133.238299644573,2354.5385841745256,1700.66121252316,3184.982765966656,1819.969914523961
137.93359375,152.7578125,140.078125,144.421875,5027.33715043756,2929.285236770721,1471.9482646932395,2206.8133897784114,1619.5584906512831
133.33984375,135.44921875,144.13671875,140.5,13739.631077682741,7689.442441577243,1938.236923896564,4736.785663458931,1445.4325237532034
143.55078125,112.74609375,140.6953125,140.87890625,24753.380928424365,19779.132868135057,3625.233920371342,3535.409762597265,1693.9460292532947
147.33203125,174.6015625,155.8203125,152.33203125,3503.398920914452,1423.643251015737,438.9988256247739,2067.4378789030015,1261.6994988132617
139.5078125,145.65234375,139.953125,136.49609375,2704.316517271555,1778.706262564381,2155.2214193605364,3615.5929298119654,1157.378095736501
145.08984375,119.5703125,136.9140625,110.484375,9654.100482809743,5522.533759646066,2146.4169880485692,3237.5014588282374,1642.2921532731148
119.38671875,147.16015625,147.2421875,182.484375,14730.636178726827,5894.80155684526,843.2264603103354,2350.5063934691716,1153.8000363203132
143.0078125,120.91796875,143.84375,118.0546875,12527.636283008025,3080.0209218767927,710.0431239821133,3364.7028986706546,1406.5649551586469
150.29296875,135.44140625,151.453125,183.66796875,25359.863959981165,12185.153552735876,2671.327073327608,7032.2990395151555,1770.1332017906327
126.53515625,174.62109375,129.51953125,125.28515625,15748.569907166726,2436.787818626277,2161.2333505636584,3119.2930360634805,1732.69682888176
145.71484375,158.38671875,145.87890625,143.625,12443.950919665975,6078.1368732446,1427.041391268714,5267.258658702925,1045.6007538269087
129.03125,89.3203125,153.11328125,141.37109375,16600.697243897335,5943.613128221965,1262.53000233808,3032.4736365674003,2004.6798095835072
133.5703125,132.85546875,138.47265625,140.3828125,811.5603873048578,1829.1968393593638,851.8408473483524,2990.6058592436734,1229.0839456487654
131.2578125,127.2578125,140.546875,138.97265625,1153.3665830400296,1279.9588059182292,1182.6436185533996,1952.6154723406783,1366.9644125442724
133.5,143.00390625,138.8828125,146.6875,3765.0769132297028,2328.7694382922095,921.1596728409833,2922.734725929395,1286.1358435650702
157.4921875,161.66796875,150.45703125,144.2578125,2452.873350575539,2871.6115127213798,1659.8648616266312,4543.239659350162,1535.642797755179
130.34375,132.83984375,147.0625,148.296875,9554.6348228539,1958.5879735896058,1544.7575208515273,4649.916827611412,1516.0510610247675
132.03515625,132.48046875,132.88671875,134.3125,7027.472397383914,3173.52448492654,824.7486210635436,1694.0809936898374,1291.6987896673502
134.765625,127.328125,148.34765625,147.7734375,4572.512548950803,1802.454987961955,826.6389607944568,2618.630689716079,1184.942922124738
143.7109375,140.55078125,144.4296875,136.14453125,4727.429452008807,5067.892559911275,1437.4074728871897,2983.9998107124757,1227.3887361692803
137.3359375,129.94921875,148.26171875,143.41015625,8496.973438094803,1736.042979415811,2429.521818288709,5651.534948013856,1065.4990316635917
144.046875,156.0,139.05859375,149.60546875,8683.660090739286,7945.435398968686,1477.4286459363925,5404.488931794258,1393.233389403305
121.22265625,116.5546875,139.46875,137.703125,7186.5368829764975,1455.9759473241004,1155.1658272897726,4478.380886786342,1067.6066855191743
132.15625,152.20703125,143.34375,145.3203125,6450.4925166249295,2078.0374902506865,1397.269243673976,2535.9191592214274,1369.5968233865062
142.7265625,132.4609375,143.54296875,146.2109375,9053.606415612529,2188.032861639763,1965.8218124552113,8017.5232720829235,1479.001845874426
133.87109375,121.5859375,140.8046875,137.046875,10133.760155766555,5680.780960412948,1351.429400777858,2469.8280450930833,1694.9611342093083
146.953125,146.453125,157.85546875,146.625,3050.0901541837975,1144.2813621090272,1269.4735520080562,3055.535314271893,944.948956748761
143.671875,136.8671875,148.1484375,158.37109375,4966.947741959222,3551.904972106292,3515.664592352545,4125.69946975273,1399.0707095443624
131.30859375,133.8046875,132.58984375,132.88671875,10773.272197605731,2605.1172225768087,1969.3050149232217,4648.957279245605,1620.6618762700125
123.6796875,143.66796875,142.40234375,142.86328125,5789.6408282614275,1387.4670171502382,2248.248665432562,4939.280367027752,1300.5035162102572
144.4453125,131.828125,146.5625,141.640625,712.9230093770503,3823.914277468544,2219.9945297608565,1979.982314101687,1004.4534167127197
137.34765625,143.21484375,137.0859375,146.49609375,9247.138965560678,3232.0251355844694,1257.269401258543,4572.453271083975,1595.7585397671812
128.390625,118.0625,133.3515625,135.2109375,8172.521429858318,2609.2907014051452,1817.4557460580752,2198.6074218180347,1138.4951676912087
145.15234375,144.8984375,149.40234375,148.79296875,4534.773753125855,1671.7303403508442,650.349291043855,2057.102072074782,1210.6386062551583
135.62890625,131.53515625,147.2890625,138.3203125,16071.673241882409,4710.547868451425,2428.950817298305,19655.812967885355,1635.9713934147408
144.74609375,143.66796875,143.953125,150.5703125,13715.681248755482,6051.262846233888,2694.6841352963947,4121.324264241941,1213.1144387871266
137.015625,146.6015625,141.171875,146.02734375,3072.301028383617,3886.5448030755924,1280.3459459892501,1678.0845827789517,1371.177108287417
132.63671875,129.19921875,146.46484375,138.71484375,4125.3954535991625,3599.99880885975,1862.7486172573829,2957.25821728543,1513.075848095504
130.859375,133.09375,138.48828125,139.71484375,7849.74427077125,2187.2148275913755,1790.2771378666139,5773.45936254331,1309.594104482659
144.6640625,138.06640625,141.49609375,140.71875,9517.04128769128,17855.760082651017,8500.660817566124,3459.7343904313702,1084.5994873524824
127.83203125,144.1015625,144.625,143.28125,8308.148783136086,2948.2927589276414,901.0962499456589,6052.602911151758,1635.588180185896
151.05859375,101.70703125,142.3984375,150.20703125,50265.4123998237,43060.70557520454,1738.0038530898462,2702.690454197271,2919.7714583824863
106.4140625,162.37109375,132.55078125,137.6953125,7970.2918611600035,3657.4322855579926,1442.3432454118438,2261.3905537533205,1483.3450090671474
157.36328125,160.84375,162.578125,154.46875,3706.5790399934112,2006.6758171409422,1949.0491816815997,1794.3784873894838,1234.314759703646
132.63671875,118.8515625,138.8125,130.046875,4623.12654927511,4998.014774371365,2303.4525481363817,3400.2660942099806,1292.813073040961
139.51171875,135.30859375,134.6171875,145.015625,5805.363292545626,6712.610711448359,1606.2343603594998,2984.9034071163487,1215.4087279350283
143.28515625,157.234375,151.53125,153.296875,10975.581961308708,4801.221444232887,2021.7270134800267,3324.0283431530906,993.3177193510273
139.8515625,137.90625,143.65234375,144.4140625,3468.4785558558424,1949.9336879008147,780.6146306536019,1916.4395031157756,1279.1051804739518
125.75390625,120.296875,134.46484375,131.375,3780.608359545714,2153.572078612057,960.5196851394093,2214.7849095307706,1393.1221953314155
136.80859375,141.1640625,157.64453125,143.35546875,4088.407702200372,2389.638398064273,1140.1850952328998,5490.801687196164,1217.3874068475384
139.6796875,166.59375,130.0078125,149.15625,2771.0829511669035,1443.38046752631,1227.330529808256,2517.6619248789675,1118.0491756479132
126.984375,74.796875,138.15625,131.62890625,3080.5745603458486,1828.3567225428312,1496.1286550275788,2472.1873163012883,924.8279990180719
144.0234375,151.5625,155.97265625,154.6875,9640.665734997649,12213.11560326417,2343.545600722022,3247.8115896798886,1899.7389176206411
141.70703125,140.6328125,139.4765625,134.55078125,6448.265140015111,1439.5390894843997,1093.640927569083,5334.879807006162,1549.025119757148
135.56640625,158.46875,142.6328125,143.46875,2734.9604980966387,2365.5166714102916,1069.4399072432782,4917.856407686943,1055.0882196574053
130.19140625,120.85546875,135.46875,143.94140625,3268.4170586226187,1602.0335494938317,1407.9205413554246,4348.381231979397,1217.5615015967114
136.515625,143.65625,144.9375,147.16015625,19854.582122680426,11386.182434455668,1485.1428981532977,3853.9694567738243,1266.641712008111
140.625,126.890625,138.73046875,141.70703125,4458.986756229682,2625.652264125891,1933.8850240684428,1386.838163698801,1415.3623130171668
155.9140625,185.89453125,149.546875,123.68359375,7463.454638213303,9747.845731321453,6236.011562746497,4695.285800588191,2003.0262572401168
133.7265625,141.52734375,138.0625,143.62109375,3965.8117708171644,2793.747589989899,1441.2421671522989,2733.842781515097,2449.6519530833666
145.796875,132.84375,154.38671875,146.921875,1703.9480264534197,1062.819819823359,1613.4318953420716,3289.594335636921,1305.7930047058207
142.07421875,140.40234375,141.4453125,143.98828125,2131.1384020463315,2481.3464201154443,1659.1025850284495,2434.2012577171636,1230.798195494416
136.66015625,149.63671875,158.984375,157.859375,55086.2793929189,34362.74642531626,4148.186964067542,2714.407307912754,1496.0419888985127
124.9453125,118.2421875,134.30078125,134.60546875,2869.2410889490297,1665.1162565061475,1365.2036868026946,1619.4609790473896,2081.9444349116043
143.5078125,143.23046875,143.2109375,136.71484375,2687.824904715555,1247.2044682862447,1377.5469912678614,2482.1812490455245,2101.2342480141297
137.35546875,160.03125,130.43359375,144.5,2715.8773300802386,1663.6479043714078,3211.7809380864765,1519.9624682733975,1493.9270605209426
130.78515625,108.8125,155.4375,152.546875,24639.05367252307,19377.877263070895,11109.642279113423,6934.069212699174,1485.9456088508123
126.22265625,118.86328125,132.04296875,124.8046875,5375.722763009531,5163.507429904144,2623.951269098462,2524.509312686343,1654.3967339730848
151.72265625,167.11328125,145.921875,155.234375,4153.919423228361,1849.6107059877054,1908.0893762913013,2056.5681538063045,1439.8386341132248
118.04296875,119.0078125,140.609375,140.890625,3463.6247874879928,6236.189585907718,2460.781126985117,2134.5020662579836,1882.9759964768032
140.0,125.34765625,152.109375,137.1953125,8727.167862519886,10567.791802591886,7663.090708748729,4416.231952496147,1880.9449051040872
147.55859375,158.31640625,139.0546875,156.3125,31807.008015009582,32957.05594573098,57489.13595548493,7073.208919889685,1656.292423181948
137.0625,143.703125,144.66015625,140.87890625,20611.649667824957,23861.167243330437,8974.936309233399,5395.77370557541,1441.282245528584
111.19921875,104.078125,131.61328125,128.515625,18228.861516443478,31181.773918275692,22383.685660417916,7394.298939928596,1519.3527628893733
188.2109375,217.2421875,150.23828125,152.85546875,31264.62364479414,36920.30278367399,13642.157592240968,4700.969009085432,1594.9841930995597
105.76171875,86.875,134.88671875,138.203125,5710.027935760907,3912.2321727035387,3012.2209342376577,4252.823485471339,1643.5535886696566
225.2109375,175.296875,156.21875,147.22265625,86897.33188181289,41409.61201875621,14286.776997507943,8457.589455115209,2026.4945209357181
24.8125,68.203125,135.1640625,139.44140625,6307.913685851848,3541.968926675639,1346.9491746577282,3014.59173353574,1702.7860805041687
130.90625,163.03125,141.17578125,144.2578125,46520.405485440344,57330.74224463532,13578.103417673077,4052.508115151152,1930.498460955367
174.59765625,123.37890625,153.93359375,145.19140625,7536.931885573483,2329.144131214134,1604.2066449404697,2414.0778719713026,1385.7769244732428
141.8203125,152.43359375,138.78515625,149.38671875,3713.6880740763036,2153.627293859143,1748.7978748987603,2211.010564505935,1361.5752598649217
117.515625,127.31640625,135.49609375,134.61328125,2320.6328120933763,1628.9372881612458,2200.311921539723,2972.822058372926,1737.7699239939857
143.08203125,153.6640625,150.32421875,144.765625,2599.9296078393277,3385.560769207459,2923.2365697305145,3288.1933178435,1448.4448377011863
135.84765625,125.93359375,138.06640625,137.8984375,6438.709971259391,3267.5599347430098,1611.9525662412927,3166.2867093106856,1625.7484004404023
134.9140625,143.71484375,139.921875,149.93359375,1493.8393223211287,1677.7275362606495,1792.5787182712475,1909.0295396396386,1230.9308170273282
143.51953125,143.22265625,145.5,141.84375,1870.5743607307627,3239.8221543916284,3268.5783734819,2766.088682181218,1389.7656542062248
125.10546875,127.98828125,140.03515625,144.78125,79020.82029042862,54759.51819967142,16307.122506058085,7948.5235625408495,1528.8404954957255
145.01171875,133.55859375,147.390625,139.578125,1994.8553679730248,2276.342268907831,1868.4165026886833,3928.8885884242472,1627.2779481661414
148.203125,171.53515625,147.859375,147.55859375,4868.843249015075,2655.1452138411505,4166.573993366208,1952.6812502743019,1475.5596422721737
115.203125,95.29296875,130.8671875,135.3203125,2881.899487207018,2004.8731966957191,1450.3952201249513,2931.6038010827374,1449.621800008677
125.81640625,124.3671875,138.0234375,140.84375,21018.359074396754,8116.560455110852,1627.6111351796164,2029.1122303774625,1575.989304730519
150.76171875,147.73828125,142.3515625,141.48046875,2642.7477750480243,1930.6674936584689,2771.6312936657932,1542.3036322729247,1232.6902224575492
132.59765625,131.62890625,154.59375,150.59375,5536.77402128263,2083.4257482663393,1117.0350292177432,3436.618342626418,1681.3749391588854
135.28515625,148.0390625,139.51953125,144.43359375,3326.129335014251,6899.453336181819,3405.578190014771,2679.4876070267774,1668.4558897307224
141.92578125,137.859375,145.13671875,137.2109375,4076.8923448877185,4140.71408403689,2050.386073705392,3775.9369577202524,1189.5158338100928
138.9140625,136.609375,133.703125,144.13671875,3015.3491047556963,1449.388088024901,2501.714542407187,4143.164787429108,1136.3772722486776
127.4765625,118.85546875,147.81640625,139.68359375,9458.700494598084,13121.38750770419,6166.267598066265,4310.511219962722,1453.194881018241
142.65625,154.53125,135.78515625,143.92578125,10826.802357021881,14142.426209653062,3791.2451805369355,4304.721806011608,1023.1282273283183
139.7734375,142.65234375,146.51953125,144.75,2062.5153690938614,3212.419692909732,2855.6051682620864,3566.4885470537142,1539.0270898633366
134.6796875,123.09375,147.7734375,140.3125,1929.4382290080298,1708.2012967812266,2362.6180447331726,3087.475898970539,1465.7812024913678
132.08203125,145.26953125,137.5,141.35546875,1148.673775147493,1792.1285696890416,3135.7077696685405,2858.148207598897,1247.369682988049
147.3125,140.33203125,152.10546875,144.640625,1102.3121188064008,2660.7103610345234,1340.3204927410825,3151.355005414595,1164.215709977812
125.20703125,121.92578125,127.58984375,135.8671875,1637.6936875086824,1626.6075941327713,1028.4718393427972,2056.368108799638,1636.515376088311
143.3515625,139.62890625,148.46875,145.3046875,1124.2965686346654,1232.6683493395944,1254.1902324587309,3187.575981880287,1566.072703529181
129.671875,135.4453125,146.38671875,148.28515625,5524.696315402683,6411.090789542648,5185.5137101249065,2752.8082292003623,1436.3058314695418
139.25,139.18359375,131.4609375,137.15234375,3078.7215774534707,1798.481576642645,1751.8992123591015,5513.934905216769,1696.844640470653
133.83203125,130.83203125,149.28125,144.16796875,2144.2554956267495,3116.089050597944,1459.672423616176,2335.3888725742804,1400.9441115792952
139.3515625,143.2890625,155.28515625,153.25390625,4389.447831713744,3837.8801206505336,1329.9096545698173,5117.066828030551,1377.9913135705867
139.48046875,138.7421875,124.85546875,143.89453125,1613.8415416263447,2751.107504896279,1785.8336357468536,2956.364325789361,1281.9825810185985
123.24609375,125.60546875,136.5078125,128.94140625,6157.721848218759,33103.699665961576,4784.204106728342,3382.969750816492,1550.5395156157806
143.55859375,147.1796875,152.74609375,149.33203125,4076.9880317341363,2316.2360661794473,1590.6176845783616,1931.1902163375876,1269.4351727285766
134.69921875,137.99609375,140.3515625,142.15234375,2370.9369632622797,1042.8060027273393,4168.093507775859,5937.768164721725,1288.735011691127
126.6875,126.8515625,138.0234375,130.91015625,9556.894365467064,6661.481397295873,1545.0417861203937,3279.712042018483,1166.0622376274746
140.9921875,134.6875,155.55078125,150.67578125,2071.1556895677895,2950.0358213006352,2013.917289014676,2589.726932290509,1231.5214615164625
148.96484375,149.2421875,133.58984375,137.34375,4542.195889307424,2305.249543824224,1914.6416820034158,2098.750664270859,1424.935337909052
132.51953125,137.72265625,151.25,154.28515625,5088.911800802036,1111.2985041683664,1542.01054453182,2812.654322365741,1516.3159952923854
132.0859375,126.98828125,132.8671875,133.6875,2577.702330521629,982.7037028273502,1668.0405935294502,1612.9210328226286,1127.7122845894467
137.45703125,136.0703125,145.76953125,134.7421875,4093.6752342271875,1742.2266307096977,1868.7849956935333,2805.6814567628967,1031.640679675675
140.046875,136.97265625,153.421875,154.71875,6189.56282144961,6935.253886372218,1392.0480986297237,2568.015687685503,1904.7032202033429
121.83203125,128.99609375,135.3515625,138.65625,3903.8666245570585,2080.644490979806,1448.640323112786,1637.1804430040092,1674.084395585238
144.125,144.44921875,139.19140625,141.6640625,3342.435941246129,3336.646797874473,1528.90807798394,4808.696748680001,1625.6935111465707
136.3359375,137.5625,144.80859375,145.94140625,2820.0464011449285,5608.105688105656,3000.5002275925044,4151.360226292479,1396.4370201196975
120.29296875,124.26171875,136.2265625,139.1328125,2573.7206889940862,1171.4231975731395,2014.324469293118,1700.0417840931318,1313.7460908825933
143.1875,143.3046875,141.05078125,139.5859375,1488.4769295818228,1263.6450078980706,1060.3072030927256,2622.767643262402,1208.9039447210507
147.3046875,137.45703125,141.49609375,139.76953125,2289.8783844438813,1970.5438476426802,1989.5136565572677,3438.515168695898,1208.1789839888995
129.328125,142.640625,145.328125,149.26171875,2990.9921495741487,1000.0460659109436,2104.5787656255707,3277.0793426306827,1451.9367851385036
142.015625,120.51953125,150.3828125,138.0234375,15650.261694680135,3720.9719988614015,1329.3008534914138,1637.1788352217839,1237.9859112031365
133.921875,144.015625,128.32421875,135.41796875,27971.059378565173,7063.732492830436,4900.361731512918,3816.880777169939,1220.2592902207298
124.0390625,140.609375,138.97265625,147.4453125,15100.157233127504,4946.655008686148,2576.591632898717,4226.666088846756,1907.705083853244
145.15625,138.60546875,138.0078125,135.13671875,3825.988434325882,7254.954043614923,1509.634085916704,4004.414373557519,1530.973327973522
